yyyy/mm/dd,IdStaz,average,maxtemp,mintemp,deltatemp
2019-03-16,19,10.08,18.2,3.2,15.0
2019-03-17,19,11.53,18.6,4.4,14.2
2019-03-18,19,12.73,18.1,6.9,11.2
2019-03-19,19,10.52,14.3,6.8,7.5
2019-03-20,19,9.22,15.3,3.8,11.5
2019-03-21,19,10.03,15.3,4.8,10.5
2019-03-22,19,11.05,17.4,4.6,12.8
2019-03-23,19,12.74,20.3,5.3,15.0
2019-03-24,19,14.76,23.0,6.6,16.4
2019-03-25,19,16.22,25.0,7.9,17.1
2019-03-30,19,13.26,20.8,8.6,12.2
2019-03-31,19,17.26,21.4,11.7,9.7
2019-04-01,19,14.59,22.8,6.2,16.6
2019-04-02,19,16.76,24.4,8.6,15.8
2019-04-03,19,17.29,23.4,11.8,11.6
2019-04-04,19,15.0,20.2,12.3,7.9
2019-04-05,19,12.92,17.1,8.4,8.7
2019-04-06,19,11.1,14.6,8.4,6.2
2019-04-07,19,12.14,14.8,10.6,4.2
2019-04-08,19,12.61,18.3,9.0,9.3
2019-04-09,19,12.58,16.9,7.9,9.0
2019-04-10,19,14.23,19.4,9.6,9.8
2019-04-11,19,14.7,20.1,11.7,8.4
2019-04-12,19,12.22,14.7,11.0,3.7
2019-04-13,19,12.76,16.9,10.6,6.3
2019-04-14,19,11.43,13.6,10.1,3.5
2019-04-15,19,11.07,14.3,8.8,5.5
2019-04-16,19,13.74,19.8,9.2,10.6
2019-04-17,19,14.58,21.2,7.9,13.3
2019-04-18,19,15.89,23.3,8.6,14.7
2019-04-19,19,16.82,22.6,10.9,11.7
2019-04-20,19,17.31,23.3,11.4,11.9
2019-04-21,19,17.65,25.6,9.7,15.9
2019-04-22,19,18.03,25.1,10.6,14.5
2019-04-23,19,16.39,21.8,12.2,9.6
2019-04-24,19,13.22,14.9,12.6,2.3
2019-04-25,19,17.04,22.3,13.5,8.8
2019-04-26,19,15.87,22.4,11.4,11.0
2019-04-27,19,16.59,22.2,12.3,9.9
2019-04-28,19,15.9,23.4,7.8,15.6
2019-04-29,19,12.82,16.4,10.4,6.0
2019-04-30,19,11.28,16.1,8.1,8.0
2019-05-01,19,15.39,22.8,7.9,14.9
2019-05-02,19,17.38,24.8,10.8,14.0
2019-05-03,19,17.86,24.3,10.9,13.4
2019-05-04,19,16.04,20.3,13.5,6.8
2019-05-05,19,14.76,19.4,12.4,7.0
2019-05-06,19,9.33,13.1,7.9,5.2
2019-05-07,19,12.16,19.6,7.3,12.3
2019-05-08,19,13.83,20.2,7.7,12.5
2019-05-09,19,12.7,16.1,10.3,5.8
2019-05-10,19,14.14,21.2,10.6,10.6
2019-05-11,19,17.67,23.2,11.2,12.0
2019-05-12,19,16.08,21.4,11.6,9.8
2019-05-13,19,12.52,14.6,10.7,3.9
2019-05-14,19,15.09,18.8,12.1,6.7
2019-05-15,19,14.17,18.6,8.9,9.7
2019-05-16,19,10.21,15.6,6.7,8.9
2019-05-17,19,14.11,20.2,7.5,12.7
2019-05-18,19,16.75,22.1,11.9,10.2
2019-05-19,19,14.56,17.7,12.4,5.3
2019-05-20,19,14.07,14.9,13.3,1.6
2019-05-21,19,15.25,18.7,13.0,5.7
2019-05-22,19,16.9,22.4,13.2,9.2
2019-05-23,19,18.6,24.6,13.7,10.9
2019-05-24,19,19.67,26.6,14.1,12.5
2019-05-25,19,21.29,26.7,16.4,10.3
2019-05-26,19,19.05,26.4,16.2,10.2
2019-05-27,19,19.9,25.7,15.4,10.3
2019-05-28,19,16.56,18.6,14.9,3.7
2019-05-29,19,17.78,24.4,14.9,9.5
2019-05-30,19,15.98,18.9,13.6,5.3
2019-05-31,19,17.49,22.7,14.0,8.7
2019-06-01,19,19.81,26.4,12.7,13.7
2019-06-02,19,23.32,29.8,15.3,14.5
2019-06-03,19,25.35,31.3,17.2,14.1
2019-06-04,19,26.1,31.9,19.2,12.7
2019-06-05,19,26.14,32.9,20.3,12.6
2019-06-06,19,24.77,30.3,20.1,10.2
2019-06-07,19,22.08,28.2,18.6,9.6
2019-06-08,19,22.63,29.6,15.8,13.8
2019-06-09,19,25.0,31.5,19.6,11.9
2019-06-10,19,25.64,32.1,19.4,12.7
2019-06-11,19,26.56,31.2,22.2,9.0
2019-06-12,19,27.89,32.9,23.6,9.3
2019-06-13,19,27.88,33.2,23.6,9.6
2019-06-14,19,26.01,32.4,19.2,13.2
2019-06-15,19,26.06,32.7,18.7,14.0
2019-06-16,19,28.06,33.9,22.4,11.5
2019-06-17,19,27.62,34.1,20.4,13.7
2019-06-18,19,27.36,33.3,20.8,12.5
2019-06-19,19,27.79,34.2,22.0,12.2
2019-06-20,19,29.31,35.1,22.8,12.3
2019-06-21,19,27.75,34.7,22.0,12.7
2019-06-22,19,27.22,33.8,21.6,12.2
2019-06-23,19,24.78,27.1,21.3,5.8
2019-06-24,19,25.38,33.3,17.7,15.6
2019-06-25,19,27.79,34.7,20.6,14.1
2019-06-26,19,29.51,35.6,23.4,12.2
2019-06-27,19,31.25,37.1,24.6,12.5
2019-06-28,19,32.51,39.7,25.6,14.1
2019-06-29,19,31.81,36.8,26.9,9.9
2019-06-30,19,29.59,34.6,24.7,9.9
2019-07-01,19,29.71,36.7,22.8,13.9
2019-07-02,19,30.33,37.7,22.7,15.0
2019-07-03,19,29.42,36.1,22.1,14.0
2019-07-04,19,27.34,36.2,21.3,14.9
2019-07-05,19,26.43,33.3,20.2,13.1
2019-07-06,19,28.41,35.6,22.3,13.3
2019-07-07,19,29.85,36.2,23.8,12.4
2019-07-08,19,26.53,35.0,20.6,14.4
2019-07-09,19,26.53,33.3,19.9,13.4
2019-07-10,19,24.47,30.1,21.4,8.7
2019-07-11,19,24.95,30.2,21.3,8.9
2019-07-12,19,24.41,28.8,20.1,8.7
2019-07-13,19,24.11,31.5,18.5,13.0
2019-07-14,19,23.26,30.1,19.1,11.0
2019-07-15,19,23.09,30.9,16.1,14.8
2019-07-16,19,21.71,26.6,18.4,8.2
2019-07-17,19,24.51,31.1,18.2,12.9
2019-07-18,19,26.15,32.8,19.3,13.5
2019-07-19,19,25.68,30.0,21.4,8.6
2019-07-20,19,26.48,32.9,20.4,12.5
2019-07-21,19,27.51,34.7,21.1,13.6
2019-07-22,19,28.17,35.2,23.3,11.9
2019-07-23,19,29.76,34.9,24.3,10.6
2019-07-24,19,30.44,36.3,24.9,11.4
2019-07-25,19,31.26,37.6,24.4,13.2
2019-07-26,19,31.34,38.3,24.9,13.4
2019-07-27,19,31.45,37.9,25.6,12.3
2019-07-28,19,25.77,32.9,19.8,13.1
2019-07-29,19,21.67,24.7,19.7,5.0
2019-07-30,19,27.2,31.9,21.6,10.3
2019-07-31,19,31.78,34.8,26.2,8.6
2019-08-01,19,28.09,33.7,24.3,9.4
2019-08-02,19,27.81,33.4,21.2,12.2
2019-08-03,19,24.33,30.0,19.2,10.8
2019-08-04,19,24.15,31.9,17.5,14.4
2019-08-05,19,26.44,31.8,21.4,10.4
2019-08-06,19,26.88,33.4,21.4,12.0
2019-08-07,19,27.37,33.1,21.8,11.3
2019-08-08,19,24.67,31.8,20.3,11.5
2019-08-09,19,25.39,32.1,19.8,12.3
2019-08-10,19,27.39,34.0,22.0,12.0
2019-08-11,19,29.37,35.6,24.1,11.5
2019-08-12,19,29.05,35.1,24.1,11.0
2019-08-13,19,26.76,31.8,21.3,10.5
2019-08-14,19,21.64,25.2,20.6,4.6
2019-08-15,19,25.35,29.2,21.6,7.6
2019-08-16,19,21.09,22.1,19.8,2.3
2019-08-17,19,24.93,29.8,18.2,11.6
2019-08-18,19,24.35,30.4,18.3,12.1
2019-08-19,19,26.57,32.4,19.9,12.5
2019-08-20,19,27.1,33.9,21.1,12.8
2019-08-21,19,28.25,34.3,22.4,11.9
2019-08-22,19,27.63,33.2,22.6,10.6
2019-08-23,19,25.79,29.9,22.7,7.2
2019-08-24,19,25.37,29.5,21.3,8.2
2019-08-25,19,26.88,33.0,22.8,10.2
2019-08-26,19,25.73,32.3,20.7,11.6
2019-08-27,19,26.95,32.4,23.1,9.3
2019-08-28,19,27.42,33.7,21.6,12.1
2019-08-29,19,26.62,33.1,22.8,10.3
2019-08-30,19,26.37,33.9,20.1,13.8
2019-08-31,19,27.38,34.6,22.4,12.2
2019-09-01,19,27.22,34.3,23.8,10.5
2019-09-02,19,26.73,33.8,19.4,14.4
2019-09-03,19,24.2,28.7,19.3,9.4
2019-09-04,19,23.71,29.1,19.7,9.4
2019-09-05,19,22.69,28.4,18.0,10.4
2019-09-06,19,23.09,30.2,16.8,13.4
2019-09-07,19,18.54,24.1,16.2,7.9
2019-09-08,19,19.98,25.8,15.9,9.9
2019-09-09,19,19.0,22.3,16.4,5.9
2019-09-10,19,18.79,25.7,12.9,12.8
2019-09-11,19,20.21,25.7,16.1,9.6
2019-09-12,19,20.08,27.1,14.1,13.0
2019-09-13,19,22.04,29.3,16.0,13.3
2019-09-14,19,23.47,30.3,17.4,12.9
2019-09-15,19,23.44,29.8,17.1,12.7
2019-09-16,19,23.83,29.9,18.3,11.6
2019-09-17,19,23.9,30.3,19.0,11.3
2019-09-18,19,24.31,30.4,20.3,10.1
2019-09-19,19,22.1,27.8,18.1,9.7
2019-09-20,19,19.33,24.0,16.4,7.6
2019-09-21,19,18.09,21.8,13.7,8.1
2019-09-22,19,16.79,23.4,10.9,12.5
2019-09-23,19,16.8,19.9,14.4,5.5
2019-09-24,19,15.62,16.7,14.9,1.8
2019-09-25,19,18.51,25.8,12.1,13.7
2019-09-26,19,18.45,23.7,14.7,9.0
2019-09-27,19,19.9,24.7,15.9,8.8
2019-09-28,19,20.13,25.4,15.5,9.9
2019-09-29,19,21.3,26.9,16.9,10.0
2019-09-30,19,21.12,27.1,15.7,11.4
2019-10-01,19,21.74,28.2,15.7,12.5
2019-10-02,19,22.44,27.7,18.2,9.5
2019-10-03,19,20.32,23.9,17.5,6.4
2019-10-04,19,16.33,20.2,12.2,8.0
2019-10-05,19,15.17,20.3,9.4,10.9
2019-10-06,19,15.91,21.1,10.5,10.6
2019-10-07,19,14.91,19.2,11.5,7.7
2019-10-08,19,15.72,20.6,11.2,9.4
2019-10-09,19,15.63,19.8,11.4,8.4
2019-10-10,19,15.34,20.7,11.9,8.8
2019-10-11,19,16.05,20.9,13.3,7.6
2019-10-12,19,13.23,13.8,12.1,1.7
2019-10-13,19,18.4,21.5,14.6,6.9
2019-10-14,19,15.52,20.5,11.3,9.2
2019-10-15,19,16.54,21.8,11.8,10.0
2019-10-16,19,17.61,21.7,15.3,6.4
2019-10-17,19,15.62,21.1,12.2,8.9
2019-10-18,19,16.23,22.2,11.0,11.2
2019-10-19,19,17.05,19.9,15.1,4.8
2019-10-20,19,16.72,19.2,14.4,4.8
2019-10-21,19,18.82,23.7,14.4,9.3
2019-10-22,19,20.02,24.0,17.9,6.1
2019-10-23,19,18.68,23.3,14.9,8.4
2019-10-24,19,17.98,23.7,13.6,10.1
2019-10-25,19,16.26,18.1,14.1,4.0
2019-10-26,19,17.22,22.4,13.4,9.0
2019-10-27,19,16.45,23.8,10.9,12.9
2019-10-28,19,15.26,20.7,10.3,10.4
2019-10-29,19,14.9,19.3,11.4,7.9
2019-10-30,19,14.98,16.2,14.2,2.0
2019-10-31,19,13.7,14.9,12.9,2.0
2019-11-01,19,11.99,13.5,10.8,2.7
2019-11-02,19,12.18,15.2,10.1,5.1
2019-11-03,19,11.1,11.7,10.2,1.5
2019-11-04,19,12.54,13.9,10.9,3.0
2019-11-05,19,13.69,18.7,10.2,8.5
2019-11-06,19,14.11,16.1,11.5,4.6
2019-11-07,19,10.92,14.2,7.4,6.8
2019-11-08,19,9.6,14.6,7.0,7.6
2019-11-09,19,11.08,12.3,10.2,2.1
2019-11-10,19,10.51,14.5,6.9,7.6
2019-11-11,19,9.05,15.0,4.6,10.4
2019-11-12,19,8.95,10.9,6.1,4.8
2019-11-13,19,9.77,11.2,8.8,2.4
2019-11-14,19,9.42,14.2,5.1,9.1
2019-11-15,19,9.04,14.1,3.3,10.8
2019-11-16,19,10.42,12.3,7.8,4.5
2019-11-17,19,9.86,13.1,6.7,6.4
2019-11-18,19,10.42,15.2,5.9,9.3
2019-11-19,19,7.9,11.4,3.1,8.3
2019-11-20,19,11.4,12.6,9.5,3.1
2019-11-21,19,11.11,15.7,8.6,7.1
2019-11-22,19,10.17,11.9,8.9,3.0
2019-11-23,19,11.16,13.3,9.4,3.9
2019-11-24,19,12.82,14.1,11.3,2.8
2019-11-25,19,13.99,15.7,12.8,2.9
2019-11-26,19,14.87,19.6,9.2,10.4
2019-11-27,19,10.38,14.2,7.3,6.9
2019-11-28,19,10.24,12.1,8.7,3.4
2019-11-29,19,10.11,11.4,9.2,2.2
2019-11-30,19,9.1,12.6,7.6,5.0
2019-12-01,19,8.0,10.0,7.1,2.9
2019-12-02,19,8.6,10.1,7.5,2.6
2019-12-03,19,8.59,10.2,7.2,3.0
2019-12-04,19,8.55,10.7,4.8,5.9
2019-12-05,19,2.33,3.1,1.7,1.4
2019-12-06,19,4.28,10.1,0.1,10.0
2019-12-07,19,3.99,7.6,0.6,7.0
2019-12-08,19,5.36,8.5,3.3,5.2
2019-12-09,19,6.19,10.5,2.6,7.9
2019-12-10,19,6.77,8.1,3.6,4.5
2019-12-11,19,2.89,6.4,-0.1,6.5
2019-12-12,19,4.74,8.6,1.2,7.4
2019-12-13,19,1.84,3.3,0.6,2.7
2019-12-14,19,1.91,4.1,-0.7,4.8
2019-12-15,19,2.78,7.2,-1.5,8.7
2019-12-16,19,4.44,7.7,0.9,6.8
2019-12-17,19,7.21,11.3,4.6,6.7
2019-12-18,19,12.04,14.9,6.4,8.5
2019-12-19,19,10.61,12.6,8.9,3.7
2019-12-20,19,11.8,14.3,9.4,4.9
2019-12-21,19,10.8,12.7,9.3,3.4
2019-12-22,19,10.88,12.7,5.8,6.9
2019-12-23,19,8.46,11.8,5.4,6.4
2019-12-24,19,8.01,14.6,4.3,10.3
2019-12-25,19,7.24,12.8,3.3,9.5
2019-12-26,19,4.95,10.2,0.9,9.3
2019-12-27,19,5.86,10.4,1.4,9.0
2019-12-28,19,5.65,10.8,2.0,8.8
2019-12-29,19,6.03,10.8,3.1,7.7
2019-12-30,19,2.15,4.1,0.2,3.9
2019-12-31,19,1.31,4.4,-0.9,5.3
2019-01-01,474,1.57,7.8,-2.3,10.1
2019-01-02,474,4.13,6.1,1.7,4.4
2019-01-03,474,0.59,6.1,-17.8,23.9
2019-01-04,474,-4.87,6.7,-17.8,24.5
2019-01-05,474,-0.63,5.0,-17.8,22.8
2019-01-07,474,-2.63,-1.7,-3.9,2.2
2019-01-08,474,5.62,9.4,1.1,8.3
2019-01-09,474,1.42,3.3,0.0,3.3
2019-01-10,474,-0.78,4.4,-17.8,22.2
2019-01-11,474,-1.2,5.6,-17.8,23.4
2019-01-12,474,1.33,7.2,-17.8,25.0
2019-01-13,474,-1.52,2.8,-17.8,20.6
2019-01-14,474,2.12,7.8,-1.7,9.5
2019-01-15,474,-3.3,13.3,-17.8,31.1
2019-01-16,474,-4.36,12.8,-17.8,30.6
2019-01-17,474,1.16,10.6,-17.8,28.4
2019-01-18,474,2.51,7.2,-17.8,25.0
2019-01-19,474,-2.69,7.2,-17.8,25.0
2019-01-20,474,4.48,6.1,1.1,5.0
2019-01-21,474,1.96,6.1,-1.7,7.8
2019-01-22,474,2.52,6.7,-17.8,24.5
2019-01-23,474,3.64,10.0,-1.1,11.1
2019-01-24,474,-6.27,3.9,-17.8,21.7
2019-01-25,474,2.2,10.0,-17.8,27.8
2019-01-26,474,2.78,7.8,-1.1,8.9
2019-01-27,474,-0.67,3.9,-5.0,8.9
2019-01-28,474,1.35,5.6,-2.2,7.8
2019-01-29,474,3.8,7.8,0.6,7.2
2019-01-30,474,3.04,7.8,0.0,7.8
2019-01-31,474,2.27,6.7,-17.8,24.5
2019-02-01,474,2.87,5.6,0.6,5.0
2019-02-02,474,3.81,6.7,-17.8,24.5
2019-02-03,474,3.22,7.8,-17.8,25.6
2019-02-04,474,6.05,8.3,3.9,4.4
2019-02-05,474,5.37,12.2,-17.8,30.0
2019-02-06,474,4.07,13.9,-17.8,31.7
2019-02-07,474,3.65,13.3,-17.8,31.1
2019-02-08,474,4.99,10.0,-0.6,10.6
2019-02-09,474,5.68,13.3,-17.8,31.1
2019-02-10,474,6.69,15.0,1.1,13.9
2019-02-11,474,7.25,8.9,6.1,2.8
2019-02-12,474,7.81,17.2,-17.8,35.0
2019-02-13,474,8.97,17.8,-17.8,35.6
2019-02-14,474,6.87,13.3,-17.8,31.1
2019-02-15,474,6.11,12.8,0.0,12.8
2019-02-16,474,6.96,15.0,1.1,13.9
2019-02-17,474,8.38,18.3,2.2,16.1
2019-02-18,474,8.58,18.9,1.1,17.8
2019-02-19,474,7.41,17.2,-17.8,35.0
2019-02-20,474,5.51,15.0,-17.8,32.8
2019-02-21,474,3.43,11.1,-17.8,28.9
2019-02-22,474,6.03,13.9,0.0,13.9
2019-02-23,474,6.79,17.8,-17.8,35.6
2019-02-24,474,6.18,8.9,1.7,7.2
2019-02-25,474,5.14,12.8,-1.1,13.9
2019-02-26,474,7.71,18.9,-17.8,36.7
2019-02-27,474,10.42,19.4,2.2,17.2
2019-02-28,474,12.11,22.2,3.9,18.3
2019-03-01,474,10.36,17.8,3.9,13.9
2019-03-02,474,9.09,14.4,4.4,10.0
2019-03-03,474,9.37,17.2,2.2,15.0
2019-03-04,474,10.79,19.4,3.9,15.5
2019-03-05,474,7.61,11.1,3.9,7.2
2019-03-06,474,8.51,16.7,-17.8,34.5
2019-03-07,474,9.77,15.6,3.3,12.3
2019-03-08,474,11.19,16.7,-17.8,34.5
2019-03-09,474,12.5,20.6,5.0,15.6
2019-03-10,474,11.7,18.9,-17.8,36.7
2019-03-11,474,10.75,17.8,5.0,12.8
2019-03-12,474,11.5,20.6,5.6,15.0
2019-03-13,474,10.77,18.3,3.9,14.4
2019-03-14,474,6.06,11.1,-17.8,28.9
2019-03-15,474,8.11,16.7,1.1,15.6
2019-03-16,474,9.71,18.3,2.8,15.5
2019-03-17,474,10.99,17.8,3.9,13.9
2019-03-18,474,12.15,16.7,6.7,10.0
2019-03-19,474,9.44,12.8,-17.8,30.6
2019-03-20,474,8.06,13.3,-17.8,31.1
2019-03-21,474,9.35,14.4,5.0,9.4
2019-03-22,474,10.2,16.7,-17.8,34.5
2019-03-23,474,12.62,20.6,4.4,16.2
2019-03-24,474,15.03,23.3,6.7,16.6
2019-03-25,474,15.57,24.4,-17.8,42.2
2019-03-26,474,15.49,23.9,7.2,16.7
2019-03-27,474,10.46,16.1,6.1,10.0
2019-03-28,474,10.43,15.0,6.1,8.9
2019-03-29,474,10.85,16.7,6.1,10.6
2019-03-30,474,12.82,20.0,6.1,13.9
2019-03-31,474,13.41,21.1,6.1,15.0
2019-04-01,474,14.12,22.2,5.6,16.6
2019-04-02,474,13.6,22.8,-17.8,40.6
2019-04-03,474,16.1,22.2,-17.8,40.0
2019-04-04,474,13.7,18.3,-17.8,36.1
2019-04-05,474,11.76,17.8,-17.8,35.6
2019-04-06,474,11.19,15.6,7.8,7.8
2019-04-07,474,11.54,13.3,10.0,3.3
2019-04-08,474,12.04,16.7,8.3,8.4
2019-04-09,474,12.49,16.7,-17.8,34.5
2019-04-10,474,13.1,17.2,8.9,8.3
2019-04-11,474,14.05,18.9,11.1,7.8
2019-04-12,474,9.45,13.9,-17.8,31.7
2019-04-13,474,12.05,15.6,10.0,5.6
2019-04-14,474,10.85,13.3,9.4,3.9
2019-04-15,474,10.34,12.2,8.3,3.9
2019-04-16,474,13.52,19.4,8.9,10.5
2019-04-17,474,14.23,21.1,7.2,13.9
2019-04-18,474,15.05,22.2,-17.8,40.0
2019-04-19,474,15.87,21.1,10.0,11.1
2019-04-20,474,16.41,21.7,11.1,10.6
2019-04-21,474,16.86,23.3,8.9,14.4
2019-04-22,474,17.04,23.3,8.9,14.4
2019-04-23,474,15.52,19.4,12.2,7.2
2019-04-24,474,6.05,14.4,-17.8,32.2
2019-04-25,474,5.86,20.6,-17.8,38.4
2019-04-26,474,15.5,20.6,11.1,9.5
2019-04-27,474,15.62,21.7,-17.8,39.5
2019-04-28,474,15.44,22.8,7.2,15.6
2019-04-29,474,12.45,14.4,9.4,5.0
2019-04-30,474,10.79,16.7,-17.8,34.5
2019-05-01,474,15.01,22.2,7.8,14.4
2019-05-02,474,17.25,25.0,10.0,15.0
2019-05-03,474,16.94,23.3,10.0,13.3
2019-05-04,474,15.67,18.9,13.3,5.6
2019-05-05,474,14.16,18.3,11.7,6.6
2019-05-06,474,8.86,12.8,-17.8,30.6
2019-05-07,474,12.74,18.9,7.2,11.7
2019-05-08,474,11.05,19.4,-17.8,37.2
2019-05-09,474,11.97,15.0,9.4,5.6
2019-05-10,474,14.89,22.2,10.6,11.6
2019-05-11,474,16.27,22.2,-17.8,40.0
2019-05-12,474,15.51,20.0,10.6,9.4
2019-05-13,474,12.26,14.4,10.0,4.4
2019-05-14,474,15.33,19.4,11.7,7.7
2019-07-03,474,12.6,15.0,11.7,3.3
2019-07-04,474,24.98,33.9,-17.8,51.7
2019-07-05,474,24.21,32.2,-17.8,50.0
2019-07-06,474,11.86,34.4,-17.8,52.2
2019-07-07,474,-8.81,33.3,-17.8,51.1
2019-07-08,474,-0.52,33.3,-17.8,51.1
2019-07-09,474,25.61,32.2,18.9,13.3
2019-07-10,474,23.35,27.8,20.6,7.2
2019-07-11,474,17.58,27.8,-17.8,45.6
2019-07-12,474,6.48,27.2,-17.8,45.0
2019-07-13,474,23.37,31.1,17.2,13.9
2019-07-14,474,8.85,30.6,-17.8,48.4
2019-07-15,474,22.37,28.9,15.6,13.3
2019-07-16,474,20.93,25.0,17.8,7.2
2019-07-17,474,21.02,30.0,-17.8,47.8
2019-07-18,474,25.44,31.1,17.8,13.3
2019-07-19,474,24.43,28.9,20.0,8.9
2019-07-20,474,25.55,32.2,18.3,13.9
2019-07-21,474,26.7,33.9,20.0,13.9
2019-07-22,474,27.76,34.4,22.2,12.2
2019-07-23,474,28.15,33.3,-17.8,51.1
2019-07-24,474,28.93,34.4,23.3,11.1
2019-07-25,474,29.93,36.7,23.3,13.4
2019-07-26,474,30.19,36.1,23.9,12.2
2019-07-27,474,30.18,37.8,24.4,13.4
2019-07-28,474,24.37,31.1,18.9,12.2
2019-07-29,474,21.32,25.0,18.9,6.1
2019-07-30,474,25.96,31.7,20.6,11.1
2019-07-31,474,27.46,33.9,21.7,12.2
2019-08-01,474,23.53,31.7,-17.8,49.5
2019-08-02,474,23.74,32.2,-17.8,50.0
2019-08-05,474,12.84,27.2,-17.8,45.0
2019-08-06,474,29.14,32.2,23.9,8.3
2019-08-07,474,25.52,31.7,-17.8,49.5
2019-08-08,474,16.36,29.4,-17.8,47.2
2019-08-09,474,23.95,31.7,-17.8,49.5
2019-08-10,474,16.45,32.8,-17.8,50.6
2019-08-11,474,16.45,34.4,-17.8,52.2
2019-08-12,474,27.94,32.8,22.8,10.0
2019-08-13,474,25.78,30.0,20.0,10.0
2019-08-14,474,21.51,32.2,-17.8,50.0
2019-08-15,474,23.04,27.8,17.8,10.0
2019-08-16,474,23.89,28.9,18.9,10.0
2019-08-17,474,22.54,28.3,15.6,12.7
2019-08-18,474,23.52,30.0,17.2,12.8
2019-08-19,474,10.08,31.1,-17.8,48.9
2019-08-20,474,17.67,32.2,-17.8,50.0
2019-08-21,474,26.57,32.2,20.6,11.6
2019-08-22,474,26.42,31.7,21.1,10.6
2019-08-23,474,24.88,29.4,21.7,7.7
2019-08-24,474,24.32,28.3,20.0,8.3
2019-08-25,474,25.42,32.2,21.1,11.1
2019-08-26,474,25.52,31.7,19.4,12.3
2019-08-27,474,25.36,31.1,-17.8,48.9
2019-08-28,474,26.35,32.8,20.6,12.2
2019-08-29,474,26.26,31.7,21.7,10.0
2019-08-30,474,25.95,33.3,20.0,13.3
2019-08-31,474,21.9,32.8,-17.8,50.6
2019-09-01,474,26.08,33.3,22.8,10.5
2019-09-02,474,25.88,33.3,17.8,15.5
2019-09-03,474,22.59,27.8,-17.8,45.6
2019-09-04,474,19.19,27.8,-17.8,45.6
2019-09-05,474,17.48,28.3,-17.8,46.1
2019-09-06,474,21.83,28.9,-17.8,46.7
2019-09-07,474,16.84,23.3,-17.8,41.1
2019-09-08,474,19.85,26.7,15.6,11.1
2019-09-09,474,18.14,22.2,15.0,7.2
2019-09-10,474,18.26,25.0,12.2,12.8
2019-09-11,474,19.24,23.9,15.6,8.3
2019-09-12,474,20.35,27.2,13.9,13.3
2019-09-13,474,21.92,29.4,15.0,14.4
2019-09-14,474,22.67,30.6,16.7,13.9
2019-09-15,474,22.79,29.4,16.7,12.7
2019-09-16,474,23.34,30.0,17.8,12.2
2019-09-17,474,23.42,30.0,18.3,11.7
2019-09-18,474,23.51,30.0,19.4,10.6
2019-09-19,474,21.27,26.7,16.7,10.0
2019-09-20,474,18.98,22.8,15.6,7.2
2019-09-21,474,17.19,20.6,12.2,8.4
2019-09-22,474,16.04,22.8,9.4,13.4
2019-09-23,474,16.16,20.0,13.3,6.7
2019-09-24,474,15.5,17.8,14.4,3.4
2019-09-25,474,18.67,26.7,11.7,15.0
2019-09-26,474,17.05,22.8,-17.8,40.6
2019-09-27,474,19.2,25.6,15.6,10.0
2019-09-28,474,19.5,25.0,15.0,10.0
2019-09-29,474,20.67,26.7,16.1,10.6
2019-09-30,474,20.53,27.8,14.4,13.4
2019-10-01,474,17.15,29.4,-17.8,47.2
2019-10-02,474,21.56,27.2,-17.8,45.0
2019-10-03,474,19.5,24.4,16.7,7.7
2019-10-04,474,15.36,18.9,11.1,7.8
2019-10-05,474,9.9,18.9,-17.8,36.7
2019-10-06,474,15.37,21.1,10.0,11.1
2019-10-07,474,14.69,18.3,11.1,7.2
2019-10-08,474,11.24,21.7,-17.8,39.5
2019-10-09,474,15.2,20.0,11.7,8.3
2019-10-10,474,14.65,18.9,11.1,7.8
2019-10-11,474,16.08,21.7,12.2,9.5
2019-10-12,474,14.78,22.8,-17.8,40.6
2019-10-13,474,15.35,21.7,9.4,12.3
2019-10-14,474,15.29,21.1,10.0,11.1
2019-10-15,474,16.1,21.7,11.1,10.6
2019-10-16,474,16.92,20.0,14.4,5.6
2019-10-17,474,15.32,22.8,11.1,11.7
2019-10-18,474,16.17,22.2,10.6,11.6
2019-10-19,474,17.19,20.0,15.0,5.0
2019-10-20,474,16.4,18.9,13.9,5.0
2019-10-21,474,18.47,22.2,14.4,7.8
2019-10-22,474,19.58,22.2,17.8,4.4
2019-10-23,474,18.38,23.3,14.4,8.9
2019-10-24,474,17.47,22.8,13.9,8.9
2019-10-25,474,15.92,17.8,13.9,3.9
2019-10-26,474,17.03,21.7,13.3,8.4
2019-10-27,474,16.54,26.1,10.0,16.1
2019-10-28,474,14.79,21.1,9.4,11.7
2019-10-29,474,13.51,18.9,-17.8,36.7
2019-10-30,474,13.85,15.6,-17.8,33.4
2019-10-31,474,13.27,14.4,12.2,2.2
2019-11-01,474,11.4,12.8,10.6,2.2
2019-11-02,474,11.59,13.9,9.4,4.5
2019-11-03,474,10.64,11.1,9.4,1.7
2019-11-04,474,12.41,15.0,10.6,4.4
2019-11-05,474,14.02,18.9,11.1,7.8
2019-11-06,474,13.25,15.6,10.0,5.6
2019-11-07,474,10.17,13.9,6.7,7.2
2019-11-08,474,10.51,13.9,6.7,7.2
2019-11-09,474,10.58,11.7,9.4,2.3
2019-11-10,474,10.28,15.0,6.1,8.9
2019-11-11,474,8.77,15.0,4.4,10.6
2019-11-12,474,8.58,11.1,5.6,5.5
2019-11-13,474,10.26,12.2,8.9,3.3
2019-11-14,474,9.32,16.7,5.0,11.7
